gene_symbol	tissue	score	source
CKMT1B	liver	4.855497953164838e-07	HPA
RNF223	liver	0.0	HPA
PATE4	liver	4.855497953164838e-07	HPA
ENSG00000237378	liver	0.0	HPA
OR4A47	liver	0.0	HPA
PRSS56	liver	0.0	HPA
ZNF737	liver	6.797697134430772e-06	HPA
RGL2	liver	1.1653195087595611e-05	HPA
MEIOSIN	liver	0.0	HPA
C10orf143	liver	2.2335290584558252e-05	HPA
SHISA9	liver	1.4566493859494514e-06	HPA
OR7E24	liver	0.0	HPA
TEX51	liver	0.0	HPA
HLA-DQA2	liver	8.254346520380225e-06	HPA
OR9A1P	liver	0.0	HPA
KIFC1	liver	4.855497953164838e-06	HPA
C2orf74	liver	0.00016848577897481988	HPA
GAGE12C	liver	0.0	HPA
IRGM	liver	0.0	HPA
PRAMEF33	liver	5.3410477484813216e-06	HPA
TRBV3-1	liver	4.855497953164838e-07	HPA
AMY1A	liver	0.0	HPA
FAM200B	liver	4.17572823972176e-05	HPA
GOLGA6L24	liver	0.0	HPA
CT47A5	liver	0.0	HPA
OR2I1P	liver	0.0	HPA
TSPY9	liver	0.0	HPA
LRRC37A2	liver	4.855497953164838e-07	HPA
MPC1L	liver	0.0	HPA
ETDA	liver	0.0	HPA
TMEM250	liver	0.00010293655660709455	HPA
OR2W3	liver	4.855497953164838e-07	HPA
PAGE2B	liver	1.942199181265935e-06	HPA
TXNDC5	liver	0.0006307291841161125	HPA
CASTOR1	liver	3.5445135058103316e-05	HPA
RNF103	liver	0.0002568558417224199	HPA
RBM14	liver	0.0001917921691500111	HPA
ALKBH6	liver	5.438157707544618e-05	HPA
ASB14	liver	1.4566493859494514e-06	HPA
PCDHA13	liver	9.710995906329675e-07	HPA
ENSG00000239395	liver	0.0	HPA
KLHL41	liver	4.369948157848354e-06	HPA
IGKV2D-30	liver	2.9132987718989027e-06	HPA
OR1J4	liver	0.0	HPA
STPG4	liver	0.0	HPA
PRR20G	liver	0.0	HPA
MEIKIN	liver	4.855497953164838e-07	HPA
NME1	liver	0.0003937808840016683	HPA
TNFSF12	liver	7.817351704595389e-05	HPA
CDRT4	liver	3.1560736695571445e-05	HPA
APOBEC3G	liver	2.6705238742406608e-05	HPA
TLR9	liver	1.4566493859494514e-06	HPA
WBP1	liver	0.0003806710395281233	HPA
MRPS17	liver	0.0001048787557883605	HPA
PRAMEF11	liver	0.0	HPA
IGKV1D-8	liver	9.710995906329675e-07	HPA
DEFA3	liver	0.00012381519780570337	HPA
IGKV1-6	liver	2.9132987718989025e-05	HPA
GET4	liver	0.00046661335329914086	HPA
IGKV1-37	liver	1.942199181265935e-06	HPA
KRTAP9-2	liver	0.0	HPA
C1orf226	liver	0.00010390765619772752	HPA
ADSL	liver	0.00015100598634342646	HPA
IGKV3-20	liver	0.0005316770258715497	HPA
LILRA4	liver	0.0	HPA
IGKV1D-33	liver	9.710995906329675e-07	HPA
LILRA2	liver	1.5052043654810997e-05	HPA
TEX35	liver	4.855497953164838e-07	HPA
AMY2B	liver	0.00018499447201558033	HPA
IGHJ4	liver	0.00019810431648912535	HPA
STRIT1	liver	1.4566493859494514e-06	HPA
LY6G5B	liver	7.089027011620663e-05	HPA
PSMB9	liver	0.00017722567529051658	HPA
PCDHGC3	liver	0.00013935279125583083	HPA
SMKR1	liver	4.855497953164838e-07	HPA
COX19	liver	2.816188812835606e-05	HPA
DEFA1B	liver	4.321393178316706e-05	HPA
ACAD11	liver	0.0004879775442930662	HPA
PPIL3	liver	8.448566438506818e-05	HPA
IGKV1-17	liver	6.652032195835827e-05	HPA
LCE1F	liver	0.0	HPA
KIR3DL2	liver	4.855497953164838e-07	HPA
KRTAP13-3	liver	0.0	HPA
FOXO3B	liver	1.4566493859494514e-06	HPA
TNFRSF13B	liver	1.4566493859494514e-06	HPA
KRTAP9-1	liver	0.0	HPA
L1TD1	liver	0.0	HPA
AQP1	liver	6.117927420987695e-05	HPA
C1QTNF9	liver	2.427748976582419e-06	HPA
IGKV1-8	liver	7.76879672506374e-06	HPA
ISY1	liver	5.146827830354728e-05	HPA
PNMA2	liver	3.88439836253187e-06	HPA
LRRD1	liver	0.0	HPA
KRBOX1	liver	3.88439836253187e-06	HPA
PCDHGC5	liver	4.855497953164838e-07	HPA
ARHGEF25	liver	2.3791939970507706e-05	HPA
PEDS1	liver	8.448566438506818e-05	HPA
RDH14	liver	8.788451295228357e-05	HPA
IGKV1-16	liver	6.991917052557366e-05	HPA
KRTAP4-7	liver	0.0	HPA
PLCXD2	liver	4.855497953164838e-06	HPA
MIF	liver	0.002294222782870386	HPA
NSUN6	liver	0.0002879310286226749	HPA
HLA-DOB	liver	4.369948157848354e-06	HPA
UGT1A9	liver	0.0009240012604872687	HPA
KRTAP10-5	liver	0.0	HPA
YAE1	liver	5.632377625671212e-05	HPA
OR14A2	liver	0.0	HPA
ZNF722	liver	0.0	HPA
TDGF1	liver	6.312147339114289e-06	HPA
C3orf85	liver	9.322556070076489e-05	HPA
KRTAP5-8	liver	9.710995906329675e-07	HPA
KRTAP4-16	liver	0.0	HPA
IGKV1D-16	liver	1.79653424267099e-05	HPA
CRCP	liver	0.0001252718471916528	HPA
IGKV2-24	liver	3.59306848534198e-05	HPA
FBXW10B	liver	6.312147339114289e-06	HPA
RPL36A	liver	0.003927612294315037	HPA
IGKV3-11	liver	0.0002583124911083694	HPA
OR5G3	liver	0.0	HPA
PDXP	liver	0.0003529947011950837	HPA
RPP21	liver	0.00017819677488114955	HPA
CD302	liver	0.0009128336151949895	HPA
EGFL8	liver	3.495958526278683e-05	HPA
ATP5MF	liver	0.0026574140297671153	HPA
SSX2	liver	0.0	HPA
ARHGAP8	liver	5.3410477484813216e-06	HPA
ENSG00000241489	liver	2.3791939970507706e-05	HPA
ARPC4	liver	0.0003845554378906552	HPA
CORT	liver	4.855497953164838e-06	HPA
IGKV2D-24	liver	1.4566493859494514e-06	HPA
KRTAP9-4	liver	0.0	HPA
KRTAP5-4	liver	0.0	HPA
UGT1A1	liver	0.001524626357293759	HPA
INMT	liver	0.00011070535333215831	HPA
ARPC1A	liver	0.00036659009546394526	HPA
ENSG00000241690	liver	0.0	HPA
TMEFF1	liver	0.0	HPA
IGKV1-9	liver	8.400011458975169e-05	HPA
SPRR2A	liver	8.739896315696708e-06	HPA
ATP5PO	liver	0.0018887887037811219	HPA
PLEKHO2	liver	5.583822646139563e-05	HPA
C8orf58	liver	3.495958526278683e-05	HPA
PISD	liver	5.632377625671212e-05	HPA
HOGA1	liver	0.00025976914049431884	HPA
PWP2	liver	3.690178444405276e-05	HPA
PI4KA	liver	0.00011895969985253852	HPA
KIR3DL3	liver	0.0	HPA
HYPK	liver	6.652032195835827e-05	HPA
IGKV1-33	liver	0.0001762545756998836	HPA
AMACR	liver	0.0008438855442600489	HPA
MTFP1	liver	0.00015100598634342646	HPA
MDFIC2	liver	0.0	HPA
ARHGDIG	liver	9.710995906329675e-07	HPA
TCP10L	liver	8.934116233823301e-05	HPA
PSG2	liver	0.0	HPA
ARFGAP3	liver	0.0002330639017519122	HPA
BGLAP	liver	7.76879672506374e-06	HPA
C22orf39	liver	8.545676397570115e-05	HPA
PEG10	liver	1.1167645292279126e-05	HPA
CT47A2	liver	0.0	HPA
UGT1A8	liver	9.516775988203083e-05	HPA
IGKV1-39	liver	7.76879672506374e-06	HPA
EIF6	liver	0.0008162092059270092	HPA
RBMY1E	liver	0.0	HPA
PCDHGC4	liver	4.855497953164838e-07	HPA
GTF2A1L	liver	9.710995906329675e-07	HPA
IGHJ5	liver	0.00012964179534950116	HPA
MRPL20	liver	0.0007234691950215608	HPA
ARPIN	liver	2.476303956114067e-05	HPA
UGT1A10	liver	8.254346520380225e-06	HPA
IGKV2D-28	liver	1.019654570164616e-05	HPA
SERPINB10	liver	4.855497953164838e-07	HPA
HLA-DMB	liver	3.690178444405276e-05	HPA
IGKV1D-43	liver	4.855497953164838e-07	HPA
DECR2	liver	0.0007817351704595388	HPA
GNG10	liver	0.00033939930692622217	HPA
CNTF	liver	3.88439836253187e-06	HPA
CCDC169	liver	9.710995906329675e-07	HPA
RTL5	liver	3.88439836253187e-06	HPA
IGKV1D-17	liver	0.0	HPA
AP5Z1	liver	4.321393178316706e-05	HPA
ZNF709	liver	1.942199181265935e-06	HPA
STRC	liver	2.9132987718989027e-06	HPA
RBMY1B	liver	0.0	HPA
IGHJ3	liver	4.709833014569892e-05	HPA
ERVW-1	liver	1.4566493859494514e-06	HPA
EIF4EBP3	liver	0.00026219688947090125	HPA
IGKV3-7	liver	2.427748976582419e-06	HPA
PRAMEF4	liver	0.0	HPA
PSG11	liver	0.0	HPA
PSG4	liver	0.0	HPA
MRPL33	liver	0.0006360702318645937	HPA
MICAL3	liver	8.934116233823301e-05	HPA
PPAN-P2RY11	liver	1.4566493859494514e-06	HPA
PCDHAC2	liver	3.398848567215386e-06	HPA
IGKV2-30	liver	0.00013886724146051435	HPA
STON1	liver	1.019654570164616e-05	HPA
IGKV2D-29	liver	3.9329533420635186e-05	HPA
PRAF2	liver	5.438157707544618e-05	HPA
VSIG8	liver	0.0	HPA
IGKV1-12	liver	8.35145647944352e-05	HPA
STMP1	liver	0.00015052043654810996	HPA
KCTD7	liver	2.7676338333039577e-05	HPA
EFNA4	liver	3.9329533420635186e-05	HPA
TICAM2	liver	1.3595394268861545e-05	HPA
C4orf48	liver	1.8936442017342866e-05	HPA
IGKV1-5	liver	0.00015052043654810996	HPA
NAA80	liver	6.943362073025718e-05	HPA
AMY2A	liver	2.184974078924177e-05	HPA
KRTAP10-11	liver	0.0	HPA
TNFRSF6B	liver	2.573413915177364e-05	HPA
WFDC6	liver	0.0	HPA
UPK3B	liver	4.855497953164838e-06	HPA
SMIM34	liver	9.710995906329675e-07	HPA
OR13C7	liver	0.0	HPA
IL10RB	liver	0.00012478629739633634	HPA
CFB	liver	0.011911022028908662	HPA
ZNF487	liver	1.019654570164616e-05	HPA
DNAAF10	liver	2.4277489765824188e-05	HPA
NME2	liver	0.0020281414950369526	HPA
PLA2G4B	liver	7.914461663658686e-05	HPA
LEFTY1	liver	4.369948157848354e-06	HPA
CFAP57	liver	1.3109844473545063e-05	HPA
NPIPB5	liver	0.00017431237651861767	HPA
TTC4	liver	4.758387994101541e-05	HPA
OR5V1	liver	0.0	HPA
TMEM35B	liver	0.00015440483491064184	HPA
KIR2DL3	liver	4.855497953164838e-07	HPA
JMJD7	liver	4.8554979531648375e-05	HPA
APOBEC3D	liver	5.3410477484813216e-06	HPA
OR2A7	liver	1.5052043654810997e-05	HPA
TUBA4B	liver	9.710995906329675e-07	HPA
MRPS6	liver	0.00023986159888634298	HPA
ZNF512	liver	3.30173860815209e-05	HPA
GSTA1	liver	0.012284895371302356	HPA
RTL9	liver	4.855497953164838e-07	HPA
ACY1	liver	0.0012949613041090622	HPA
NFS1	liver	0.00017771122508583308	HPA
MT1HL1	liver	6.312147339114289e-06	HPA
KRTAP19-3	liver	0.0	HPA
DDOST	liver	0.0006496656261334553	HPA
TMEM199	liver	6.797697134430772e-05	HPA
LCE3C	liver	0.0	HPA
GSTA2	liver	0.009683319567996635	HPA
SPRR2F	liver	4.855497953164838e-07	HPA
DNAJC25-GNG10	liver	4.127173260190112e-05	HPA
IGKV2-28	liver	0.00019373436833127703	HPA
UGT1A7	liver	2.039309140329232e-05	HPA
P2RY11	liver	4.80694297363319e-05	HPA
TMEM141	liver	0.0006380124310458597	HPA
TMEM225B	liver	3.398848567215386e-06	HPA
GMCL2	liver	0.0	HPA
IFITM10	liver	1.4566493859494514e-06	HPA
ENSG00000244255	liver	8.739896315696708e-06	HPA
DBNDD2	liver	4.904052932696486e-05	HPA
LY6G6D	liver	0.0	HPA
KRTAP19-7	liver	0.0	HPA
RBMY1D	liver	0.0	HPA
ETV5	liver	3.690178444405276e-05	HPA
KRTAP5-7	liver	1.942199181265935e-06	HPA
CFHR1	liver	0.009761978634837905	HPA
IGKV3-15	liver	0.00017188462754203526	HPA
RBM12	liver	8.691341336165059e-05	HPA
UGT1A4	liver	0.0018523724691323856	HPA
ERVFRD-1	liver	9.710995906329675e-07	HPA
LILRA6	liver	5.8265975437978054e-06	HPA
SCARF2	liver	1.699424283607693e-05	HPA
APOBEC3C	liver	3.30173860815209e-05	HPA
KRTAP4-2	liver	0.0	HPA
IGKV1-27	liver	4.078618280658464e-05	HPA
RAD21L1	liver	0.0	HPA
CCDC13	liver	3.88439836253187e-06	HPA
ASPRV1	liver	8.739896315696708e-06	HPA
OR2AE1	liver	0.0	HPA
KRTAP20-1	liver	0.0	HPA
FCGR2C	liver	4.855497953164838e-07	HPA
UBE2V1	liver	0.0003680467448498947	HPA
PTCHD4	liver	1.4566493859494514e-06	HPA
C4A	liver	0.0015935744282286996	HPA
HBB	liver	0.009040451638997611	HPA
CRYBB2	liver	1.4566493859494514e-06	HPA
N4BP2L2	liver	0.00017334127692798473	HPA
ZNF585B	liver	3.6416234648736285e-05	HPA
CEBPA	liver	0.0009230301608966357	HPA
H2AJ	liver	0.0003913531350250859	HPA
UBAP1L	liver	1.4566493859494514e-06	HPA
PGAM5	liver	0.00013692504227924842	HPA
ZCCHC3	liver	4.758387994101541e-05	HPA
SPTY2D1OS	liver	3.398848567215386e-06	HPA
TWF2	liver	0.00013886724146051435	HPA
MARS2	liver	2.719078853772309e-05	HPA
USP51	liver	5.3410477484813216e-06	HPA
BCKDHA	liver	0.000520994930374587	HPA
INSL3	liver	1.942199181265935e-06	HPA
MARCOL	liver	0.0	HPA
ADH1C	liver	0.009699342711242079	HPA
TRIM39-RPP21	liver	0.0	HPA
ENSG00000248235	liver	9.710995906329675e-07	HPA
APELA	liver	0.0	HPA
CDK11B	liver	0.0001524626357293759	HPA
PCDHAC1	liver	4.855497953164838e-07	HPA
TARM1	liver	0.0	HPA
PRR5-ARHGAP8	liver	9.710995906329675e-07	HPA
POU5F2	liver	4.855497953164838e-07	HPA
PCP4L1	liver	1.845089222202638e-05	HPA
ABHD14A	liver	0.0001228440982150704	HPA
STIMATE-MUSTN1	liver	7.089027011620663e-05	HPA
RBM14-RBM4	liver	1.408094406417803e-05	HPA
LY75-CD302	liver	4.855497953164838e-07	HPA
CCDC153	liver	2.9132987718989027e-06	HPA
C4orf54	liver	0.0	HPA
ACTN3	liver	0.0	HPA
ENSG00000248751	liver	0.0	HPA
FOXL3	liver	0.0	HPA
SMIM31	liver	4.855497953164838e-07	HPA
TNFSF12-TNFSF13	liver	3.398848567215386e-06	HPA
FMN1	liver	1.942199181265935e-06	HPA
ATP5MF-PTCD1	liver	1.3109844473545063e-05	HPA
USP17L19	liver	0.0	HPA
USP17L22	liver	0.0	HPA
ENSG00000248993	liver	0.0	HPA
USP17L17	liver	0.0	HPA
HAUS5	liver	2.4277489765824188e-05	HPA
EPPIN-WFDC6	liver	0.0	HPA
ENSG00000249141	liver	1.942199181265935e-06	HPA
TAF11L12	liver	0.0	HPA
PCDHA11	liver	4.855497953164838e-07	HPA
ENSG00000249209	liver	1.4566493859494514e-06	HPA
ATP5MGL	liver	4.855497953164838e-07	HPA
ENSG00000249240	liver	3.88439836253187e-06	HPA
TMEM150C	liver	6.554922236772531e-05	HPA
ENSG00000249319	liver	2.2335290584558252e-05	HPA
NAIP	liver	1.6023143245443965e-05	HPA
H2AL1Q	liver	0.0	HPA
ZNF324B	liver	1.1653195087595611e-05	HPA
SPATS1	liver	0.0	HPA
CLRN2	liver	0.0	HPA
ENSG00000249590	liver	9.22544611101319e-06	HPA
ENSG00000249624	liver	6.312147339114289e-06	HPA
LINC02218	liver	0.0	HPA
THEGL	liver	0.0	HPA
ZNF564	liver	2.6705238742406608e-05	HPA
FER1L5	liver	0.0	HPA
OR10J4	liver	0.0	HPA
ECSCR	liver	2.816188812835606e-05	HPA
ENSG00000249773	liver	9.710995906329675e-07	HPA
USP17L21	liver	0.0	HPA
HS3ST5	liver	0.0	HPA
LGALS16	liver	0.0	HPA
RNF103-CHMP3	liver	1.4566493859494514e-06	HPA
PDCD6	liver	0.00039863638195483317	HPA
GOLGA8K	liver	4.855497953164838e-07	HPA
GBA3	liver	0.001062868501947783	HPA
TERB1	liver	0.0	HPA
ENSG00000249967	liver	1.4566493859494514e-06	HPA
TMEM158	liver	3.398848567215386e-06	HPA
ARPIN-AP3S2	liver	0.00011070535333215831	HPA
IGKV1D-37	liver	1.942199181265935e-06	HPA
YJEFN3	liver	4.369948157848354e-06	HPA
PCDHA10	liver	0.0	HPA
ARPC4-TTLL3	liver	4.855497953164838e-06	HPA
PTTG2	liver	1.4566493859494514e-06	HPA
ENSG00000250264	liver	2.427748976582419e-06	HPA
GIMD1	liver	0.0	HPA
TRMT9B	liver	1.0682095496962643e-05	HPA
ZNF718	liver	6.797697134430772e-06	HPA
SMIM20	liver	0.00018596557160621328	HPA
ENSG00000250349	liver	4.855497953164838e-07	HPA
GYPB	liver	2.427748976582419e-06	HPA
TUNAR	liver	0.0	HPA
TRIM75	liver	0.0	HPA
KIAA1210	liver	0.0	HPA
ENSG00000250424	liver	0.0	HPA
CHCHD10	liver	0.003740675623118191	HPA
CDK3	liver	0.000164601380612288	HPA
GPR162	liver	2.961853751430551e-05	HPA
ATP6V1E2	liver	9.22544611101319e-06	HPA
GLI4	liver	5.6809326052028595e-05	HPA
LY6G6F-LY6G6D	liver	0.0	HPA
ENSG00000250644	liver	0.00025588474213178696	HPA
REELD1	liver	2.9132987718989027e-06	HPA
CCDC169-SOHLH2	liver	0.0	HPA
P3R3URF	liver	0.0	HPA
SELENOP	liver	0.02950831771076867	HPA
NT5C1B-RDH14	liver	0.0	HPA
USP17L20	liver	0.0	HPA
TAF11L14	liver	0.0	HPA
PRODH2	liver	0.0008225213532661235	HPA
ENSG00000250803	liver	0.0	HPA
EXOC1L	liver	0.0	HPA
USP17L18	liver	0.0	HPA
USP17L23	liver	0.0	HPA
ENSG00000251012	liver	0.0	HPA
IGKV2D-40	liver	6.797697134430772e-06	HPA
PTTG1IP2	liver	0.0	HPA
ENSG00000251184	liver	0.0	HPA
ZNF674	liver	1.019654570164616e-05	HPA
TMED7-TICAM2	liver	1.2138744882912094e-05	HPA
EFNA4-EFNA3	liver	0.0	HPA
ZNF345	liver	1.3595394268861545e-05	HPA
RFPL4B	liver	0.0	HPA
ALG1L2	liver	0.0	HPA
SHANK3	liver	3.204628649088793e-05	HPA
MSANTD3-TMEFF1	liver	2.9132987718989027e-06	HPA
ENSG00000251357	liver	0.0	HPA
ZNF550	liver	4.855497953164838e-06	HPA
DCANP1	liver	0.0	HPA
FOXD1	liver	0.0	HPA
CENPS-CORT	liver	5.8265975437978054e-06	HPA
ENSG00000251537	liver	0.0	HPA
IGKV1D-39	liver	0.0008040704610440972	HPA
ENSG00000251569	liver	4.855497953164838e-07	HPA
OR12D1	liver	0.0	HPA
PRB1	liver	0.0	HPA
PCDHA12	liver	4.855497953164838e-07	HPA
PTX4	liver	0.0	HPA
OC90	liver	0.0	HPA
RGS21	liver	0.0	HPA
PCDHGA12	liver	3.398848567215386e-06	HPA
TRBV6-7	liver	0.0	HPA
C8orf88	liver	4.369948157848354e-06	HPA
SHLD3	liver	1.2138744882912094e-05	HPA
CCDC71L	liver	7.18613697068396e-05	HPA
TRBV7-7	liver	0.0	HPA
HOXA10	liver	4.855497953164838e-07	HPA
TMEM200B	liver	3.9815083215951664e-05	HPA
PCDHGB6	liver	5.8265975437978054e-06	HPA
SERPINE3	liver	9.710995906329675e-07	HPA
C1orf210	liver	2.9132987718989025e-05	HPA
TUG1	liver	2.4277489765824188e-05	HPA
TRNP1	liver	2.1364190993925286e-05	HPA
TRBV7-4	liver	0.0	HPA
SMIM18	liver	0.0	HPA
PCDHGA5	liver	9.710995906329675e-07	HPA
NACA2	liver	3.398848567215386e-06	HPA
TRBV6-8	liver	0.0	HPA
PCDHGA7	liver	1.942199181265935e-06	HPA
PYDC2	liver	0.0	HPA
SLC10A5	liver	5.3410477484813216e-05	HPA
EIF5AL1	liver	6.312147339114289e-06	HPA
PRSS51	liver	2.9132987718989027e-06	HPA
ALG11	liver	9.031226192886599e-05	HPA
ATXN7L3B	liver	9.662440926798027e-05	HPA
PRKDC	liver	6.60347721630418e-05	HPA
PCDHGA6	liver	1.942199181265935e-06	HPA
PCDHGA8	liver	4.855497953164838e-07	HPA
UTP14C	liver	3.6416234648736285e-05	HPA
ETV3L	liver	0.0	HPA
PCDHGA10	liver	7.283246929747256e-06	HPA
PCDHGA11	liver	1.942199181265935e-06	HPA
PCDHGB2	liver	3.398848567215386e-06	HPA
PCDHGB4	liver	7.283246929747256e-06	HPA
CLDN23	liver	4.904052932696486e-05	HPA
ZNF260	liver	2.719078853772309e-05	HPA
LYN	liver	6.991917052557366e-05	HPA
PINX1	liver	5.583822646139563e-05	HPA
PCDHGB7	liver	6.797697134430772e-06	HPA
CD8B2	liver	0.0	HPA
IGHV8-51-1	liver	0.0	HPA
NPIPB11	liver	1.9907541607975832e-05	HPA
PCDHGB1	liver	4.855497953164838e-07	HPA
FAM90A12P	liver	0.0	HPA
PCDHGA3	liver	2.9132987718989027e-06	HPA
LRRC24	liver	1.553759345012748e-05	HPA
SIGLEC14	liver	1.1653195087595611e-05	HPA
PBOV1	liver	0.0	HPA
OR4D10	liver	0.0	HPA
XNDC1N	liver	9.22544611101319e-06	HPA
AP5B1	liver	2.7676338333039577e-05	HPA
CHMP4A	liver	0.00025151479397393856	HPA
SIGLEC12	liver	3.398848567215386e-06	HPA
PABPC4L	liver	4.855497953164838e-07	HPA
OMP	liver	6.797697134430772e-06	HPA
MAGEL2	liver	0.0	HPA
CSNK2A3	liver	1.4566493859494514e-06	HPA
ARMS2	liver	9.710995906329675e-07	HPA
INS	liver	6.312147339114289e-06	HPA
RTL1	liver	0.0	HPA
OR8J2	liver	0.0	HPA
FPGT	liver	6.360702318645937e-05	HPA
ENSG00000254692	liver	3.88439836253187e-06	HPA
ENSG00000254706	liver	1.2624294678228579e-05	HPA
IGLL5	liver	7.526021827405498e-05	HPA
MEX3A	liver	4.855497953164838e-06	HPA
OR10G4	liver	0.0	HPA
EEF1G	liver	0.004166988343406064	HPA
CKLF-CMTM1	liver	2.427748976582419e-06	HPA
OR5M10	liver	0.0	HPA
NPIPA2	liver	1.3595394268861545e-05	HPA
MPV17L2	liver	0.0001048787557883605	HPA
BORCS8	liver	5.09827285082308e-05	HPA
ENSG00000254979	liver	3.398848567215386e-05	HPA
DPP3	liver	8.837006274760004e-05	HPA
ANKHD1-EIF4EBP3	liver	4.5641680759749474e-05	HPA
KRTAP5-9	liver	3.398848567215386e-06	HPA
BRK1	liver	0.0007268680435887761	HPA
UBTFL1	liver	0.0	HPA
OR5M1	liver	0.0	HPA
SAA2-SAA4	liver	0.0006011106466018069	HPA
PIGY	liver	0.00024423154704419133	HPA
CHMP1B	liver	0.0001461504883902616	HPA
EID3	liver	6.797697134430772e-06	HPA
GLYATL1B	liver	4.855497953164838e-07	HPA
HTD2	liver	7.137581991152312e-05	HPA
CCDC166	liver	0.0	HPA
NANOGP8	liver	4.855497953164838e-07	HPA
OR5M11	liver	0.0	HPA
FXYD6-FXYD2	liver	9.710995906329675e-07	HPA
PRR23D1	liver	0.0	HPA
SMIM35	liver	4.855497953164838e-07	HPA
OR8G5	liver	0.0	HPA
EID1	liver	0.0005889719017188948	HPA
OR52B2	liver	0.0	HPA
NOX5	liver	0.0	HPA
CCDC179	liver	0.0	HPA
TAS2R43	liver	0.0	HPA
PRR23D2	liver	0.0	HPA
OOSP4B	liver	0.0	HPA
HCAR3	liver	8.739896315696708e-06	HPA
PCDHA3	liver	0.0	HPA
EBLN2	liver	8.254346520380225e-06	HPA
OR8G3P	liver	0.0	HPA
ENSG00000255432	liver	0.0	HPA
ENSG00000255439	liver	2.9132987718989027e-06	HPA
CARD18	liver	0.0	HPA
NPIPB8	liver	8.739896315696708e-06	HPA
NEDD8-MDP1	liver	4.855497953164838e-07	HPA
POLR2M	liver	7.234691950215609e-05	HPA
FDXACB1	liver	7.76879672506374e-06	HPA
TRAV1-1	liver	4.855497953164838e-07	HPA
OR10G2	liver	0.0	HPA
RAB44	liver	9.710995906329675e-07	HPA
ENSG00000255639	liver	3.0104087309621994e-05	HPA
ENSG00000255641	liver	1.942199181265935e-06	HPA
TRIL	liver	2.9132987718989027e-06	HPA
OR4D2	liver	0.0	HPA
ENSG00000255730	liver	9.516775988203083e-05	HPA
OR6J1	liver	0.0	HPA
TIFAB	liver	4.855497953164838e-07	HPA
ENSG00000255835	liver	0.0	HPA
TAS2R20	liver	5.8265975437978054e-06	HPA
KDM4F	liver	0.0	HPA
CYP2A6	liver	0.007594484348545122	HPA
CTSO	liver	0.000465642253708508	HPA
COA8	liver	8.691341336165059e-05	HPA
TRAPPC2B	liver	5.146827830354728e-05	HPA
DNAAF4	liver	2.9132987718989027e-06	HPA
ZNF432	liver	1.942199181265935e-05	HPA
SMLR1	liver	0.0002665668376287496	HPA
TAS2R30	liver	0.0	HPA
ZNF10	liver	5.0497178712914314e-05	HPA
ZNF486	liver	5.3410477484813216e-06	HPA
SMIM3	liver	5.778042564266157e-05	HPA
HMBS	liver	0.00010779205456025939	HPA
ZNF225	liver	1.3109844473545063e-05	HPA
ENSG00000256349	liver	9.710995906329675e-07	HPA
ASIC5	liver	0.0	HPA
TAS2R31	liver	4.855497953164838e-07	HPA
DND1	liver	4.855497953164838e-06	HPA
SALL3	liver	0.0	HPA
ENSG00000256500	liver	2.427748976582419e-06	HPA
ENSG00000256514	liver	0.0004316537680363541	HPA
POLG2	liver	2.5248589356457157e-05	HPA
SMIM10L1	liver	5.0497178712914314e-05	HPA
TRAV1-2	liver	4.855497953164838e-06	HPA
OR13A1	liver	0.0	HPA
TRDV3	liver	0.0	HPA
ENSG00000256591	liver	1.1167645292279126e-05	HPA
ENSG00000256646	liver	0.0	HPA
CLEC12B	liver	9.710995906329675e-07	HPA
LIMS4	liver	4.855497953164838e-07	HPA
ZNF350	liver	2.5248589356457157e-05	HPA
PGA5	liver	3.30173860815209e-05	HPA
STH	liver	0.0	HPA
ZNF253	liver	2.039309140329232e-05	HPA
KLRF2	liver	0.0	HPA
C17orf100	liver	1.699424283607693e-05	HPA
CAPNS2	liver	4.855497953164838e-07	HPA
ENSG00000256825	liver	0.0	HPA
SLC5A8	liver	0.0	HPA
LIMS3	liver	9.710995906329675e-07	HPA
KHDC1L	liver	0.0	HPA
GPR142	liver	0.0	HPA
HP	liver	0.2649917140927429	HPA
SLCO1B3-SLCO1B7	liver	1.942199181265935e-05	HPA
C11orf97	liver	6.312147339114289e-06	HPA
DENND11	liver	6.943362073025718e-05	HPA
LSM14A	liver	0.00017819677488114955	HPA
NHLRC4	liver	9.710995906329675e-07	HPA
OR11H12	liver	0.0	HPA
TAS2R38	liver	0.0	HPA
ENSG00000257184	liver	0.0	HPA
GATC	liver	7.671686766000443e-05	HPA
ZBED6	liver	4.4670581169116505e-05	HPA
MGAM	liver	2.427748976582419e-06	HPA
FNTB	liver	2.719078853772309e-05	HPA
ENSG00000257390	liver	9.710995906329675e-07	HPA
ENSG00000257411	liver	3.495958526278683e-05	HPA
ZNF878	liver	9.710995906329675e-07	HPA
RPL36A-HNRNPH2	liver	0.0006418968294083914	HPA
ZNF625	liver	4.855497953164838e-06	HPA
GALNT4	liver	2.2335290584558252e-05	HPA
INAFM1	liver	8.545676397570115e-05	HPA
CNPY2	liver	0.00035833574894356503	HPA
MGAM2	liver	0.0	HPA
ENSG00000257767	liver	0.00011313310230874072	HPA
ENSG00000257921	liver	0.0	HPA
CUX1	liver	0.00010924870394620885	HPA
TEN1	liver	0.00023452055113786164	HPA
TEX49	liver	0.0	HPA
OR9A4	liver	0.0	HPA
MAP1LC3B2	liver	5.3410477484813216e-06	HPA
